file_name,caption,facing_direction,eye_color,hair_color,eyebrow_color,skin_tone
019093.jpg,Beautiful woman with voluminous hair.,front,blue,brown,brown,fair
019094.jpg,man,front,brown,blonde,brown,fair
019095.jpg,Man with gray hair and glasses,front,brown,gray,gray,olive
019096.jpg,Close-up portrait of a man with sunglasses.,front,brown,brown,brown,fair
019097.jpg,Portrait of a woman with dark hair.,front,brown,dark brown,dark brown,fair
019098.jpg,A young woman with dark hair and a neutral expression.,front,brown,black,black,fair
019099.jpg,Close-up of a woman's face with makeup.,front,brown,dark brown,dark brown,fair
019100.jpg,Portrait of a woman,front,brown,blonde,blonde,fair
019101.jpg,Smiling woman with blonde hair.,front,blue,blonde,blonde,fair
019102.jpg,A man with short brown hair and a neutral expression.,front,brown,brown,brown,fair
019103.jpg,woman blowing a kiss,front,brown,brown,brown,fair
019104.jpg,A man with long brown hair smiling.,front,brown,brown,brown,fair
019105.jpg,Portrait of a young woman with dark hair.,front,brown,black,dark brown,fair
019106.jpg,Woman with glasses,front,brown,brown,brown,fair
019107.jpg,woman portrait,front,brown,brown,brown,fair
019108.jpg,Close-up portrait of a man with gray hair.,front,gray,gray,gray,fair
019109.jpg,Portrait of a woman,front,brown,brown,brown,fair
019110.jpg,A man with dark hair and a neutral expression.,front,brown,black,black,brown
019111.jpg,A man with brown hair and a neutral expression.,front,brown,brown,brown,fair
019112.jpg,smiling man,front,brown,black,black,light
019113.jpg,smiling woman with blonde hair,front,blue,blonde,blonde,fair
019114.jpg,A woman with a colorful scarf smiling.,front,brown,dark brown,dark brown,olive
019115.jpg,smiling man with beard,front,brown,brown,brown,fair
019116.jpg,woman with blonde hair,front,brown,blonde,brown,fair
019117.jpg,woman smiling,front,brown,dark brown,dark brown,light
019118.jpg,Close-up portrait of a man with a neutral expression.,front,brown,dark brown,dark brown,fair
019119.jpg,smiling woman with dark hair and sunglasses,front,brown,dark brown,dark brown,olive
019120.jpg,Portrait of a woman with dark hair and makeup.,front,brown,dark brown,dark brown,fair
019121.jpg,"A man with a serious expression, wearing a suit jacket.",front,brown,black,black,brown
019122.jpg,A man with a full beard and dark eyes.,front,dark brown,black,dark brown,dark brown
019123.jpg,"Close-up portrait of a woman with long, wavy brown and blonde hair.",front,brown,brown and blonde,brown,fair
019124.jpg,smiling woman,front,brown,blonde,brown,fair
019125.jpg,Man with blond hair,front,blue,blond,blond,fair
019126.jpg,Woman with dark hair and makeup,front,brown,dark brown,dark brown,fair
019127.jpg,Woman with blonde hair and makeup,front,brown,blonde,dark brown,fair
019128.jpg,Portrait of a woman with dark brown hair and brown eyes.,front,brown,dark brown,dark brown,brown
019129.jpg,woman,front,brown,brown,brown,fair
019130.jpg,Woman with blonde hair smiling,front,blue,blonde,blonde,fair
019131.jpg,Close-up portrait of a woman with fair skin and light brown hair.,front,blue,light brown,light brown,fair
019132.jpg,A woman with blonde hair and makeup smiling.,front,blue,blonde,brown,fair
019133.jpg,Portrait of a Black woman with a serious expression.,front,brown,black,brown,brown
019134.jpg,Close-up portrait of a young man with dark hair and a serious expression.,front,dark brown,dark brown,dark brown,fair
019135.jpg,A young woman smiling.,front,brown,brown,brown,fair
019136.jpg,man with blond hair,front,blue,blond,blond,fair
019137.jpg,Portrait of a person wearing a dark hooded jacket.,front,brown,brown,brown,fair
019138.jpg,A man with dark hair and a focused expression.,front,brown,dark brown,dark brown,olive
019139.jpg,person,front,brown,brown,brown,fair
019140.jpg,Portrait of a woman with blonde hair.,front,blue,blonde,blonde,fair
019141.jpg,A man with a neutral expression.,front,brown,gray,gray,fair
019142.jpg,woman's face,front,brown,brown,brown,light
019143.jpg,woman smiling,front,brown,dark brown,dark brown,fair
019144.jpg,woman smiling,front,brown,brown,brown,fair
019145.jpg,Close-up portrait of a woman with a slight smile.,front,brown,dark brown,dark brown,fair
019146.jpg,Portrait of a woman with brown hair and light skin.,front,brown,brown,brown,light
019147.jpg,smiling woman,front,brown,brown,brown,fair
019148.jpg,"Close-up portrait of a man with pale skin and short, light-colored hair.",front,light,light blonde,light,pale
019149.jpg,Close-up portrait of an elderly man with gray hair and glasses.,front,gray,gray,gray,fair
019150.jpg,Man with a red beanie,front,brown,black,brown,brown
019151.jpg,A man with tanned skin and dark eyes.,front,brown,dark brown,dark brown,tanned
019152.jpg,Portrait of a young woman with dark hair and brown eyes.,front,brown,dark brown,dark brown,fair
019153.jpg,Portrait of a woman with blonde hair.,front,blue,blonde,blonde,fair
019154.jpg,Close-up portrait of a Black man.,front,brown,black,brown,brown
019155.jpg,A beautiful woman with long brown hair.,front,brown,brown,brown,fair
019156.jpg,A smiling man with dark hair and a white shirt.,front,brown,black,brown,brown
019157.jpg,Woman with open mouth,front,brown,brown,brown,fair
019158.jpg,Portrait of a young woman with light skin and brown hair.,front,brown,brown,brown,light
019159.jpg,young man,front,brown,black,black,light
019160.jpg,smiling woman,front,brown,brown,brown,fair
019161.jpg,"Man smiling, wearing a white shirt.",front,brown,dark brown,dark brown,olive
019162.jpg,Man with glasses,front,grey,grey,grey,fair
019163.jpg,"Close-up portrait of a young woman with pale skin and straight, light brown hair.",front,blue,light brown,light brown,pale
019164.jpg,"A young woman with long, wavy brown hair looking slightly down.",front,brown,brown,brown,fair
019165.jpg,Portrait of a woman with brown hair and makeup.,front,brown,brown,brown,fair
019166.jpg,Portrait of a young woman with purple hair.,front,brown,purple,brown,light
019167.jpg,"A young man with long, wavy brown hair.",front,brown,brown,brown,fair
019168.jpg,child holding a blue toy,front,brown,blonde,blonde,fair
019169.jpg,Man with short hair,front,blue,blond,blond,fair
019170.jpg,A young man with a slight smile.,front,brown,brown,brown,fair
019171.jpg,Older man with a full beard.,front,brown,gray,gray,pale
019172.jpg,A young man with short brown hair looking directly at the camera.,front,brown,brown,brown,fair
019173.jpg,woman with blonde hair,front,brown,blonde,brown,fair
019174.jpg,Woman wearing sunglasses,front,brown,blonde,brown,fair
019175.jpg,"Close-up of a man's face with glasses, looking to the side.",side,brown,gray,gray,fair
019176.jpg,Man wearing glasses,front,brown,gray,gray,fair
019177.jpg,Man with short brown hair and a neutral expression.,front,brown,brown,brown,fair
019178.jpg,A man with dark hair and a neutral expression.,front,brown,dark brown,dark brown,fair
019179.jpg,A man with dark eyes and dark hair is smiling.,front,dark brown,dark brown,dark brown,dark
019180.jpg,A young man with short brown hair and a blue and white striped shirt.,front,brown,brown,brown,fair
019181.jpg,Portrait of a woman with brown hair and a neutral expression.,front,brown,brown,brown,fair
019182.jpg,"A young man with dark eyes and dark hair, smiling.",front,dark brown,dark brown,dark brown,fair
019183.jpg,Portrait of a woman with dark hair and pale skin.,front,dark,black,dark,pale
019184.jpg,woman smiling,front,brown,brown,brown,fair
019185.jpg,A man with dark eyes and a beard.,front,brown,black,black,brown
019186.jpg,Close-up portrait of a man with a beard.,front,brown,brown,brown,fair
019187.jpg,Portrait of a woman with wavy blonde hair.,front,brown,blonde,brown,fair
019188.jpg,Close-up portrait of a woman with brown hair.,front,brown,brown,brown,fair
019189.jpg,smiling man,front,brown,blonde,brown,fair
019190.jpg,Portrait of an elderly woman with gray hair.,front,gray,gray,gray,fair
019191.jpg,"Close-up portrait of a woman with short, wavy brown hair.",front,brown,brown,brown,fair
019192.jpg,A man with blond hair wearing a yellow shirt.,front,brown,blond,brown,fair
019193.jpg,Man in a black and white suit,front,brown,gray,gray,fair
019194.jpg,woman smiling,front,brown,brown,brown,light
019195.jpg,woman with blonde hair smiling,front,blue,blonde,blonde,fair
019196.jpg,A man with a neutral expression.,front,brown,brown,brown,olive
019197.jpg,smiling young man,front,brown,dark brown,dark brown,brown
019198.jpg,Person with a serious expression,front,brown,black,black,fair
019199.jpg,smiling young man,front,brown,brown,brown,fair
019200.jpg,"Close-up portrait of a man with dark eyes and dark hair, against a blue background.",front,dark brown,dark brown,dark brown,fair
019201.jpg,"A man wearing glasses, a white shirt, and a dark suit, with a neutral expression.",front,brown,gray,gray,fair
019202.jpg,Close-up portrait of a woman with dark hair and intense eyes.,front,dark,dark,dark,fair
019203.jpg,woman portrait,front,brown,brown,brown,fair
019204.jpg,A young man with a beard smiling.,front,brown,dark brown,dark brown,olive
019205.jpg,A person with dark hair looking directly at the viewer.,front,dark,dark,dark,fair
019206.jpg,Portrait of a woman with dark hair and makeup.,front,dark brown,dark brown,dark brown,fair
019207.jpg,A young man with dark hair looking at the camera.,front,dark,dark,dark,fair
019208.jpg,woman smiling,front,blue,blonde,blonde,fair
019209.jpg,A portrait of an elderly man with gray hair and a mustache.,front,gray,gray,gray,fair
019210.jpg,"A woman with long, wavy brown hair smiling.",front,brown,brown,brown,fair
019211.jpg,Close-up portrait of a young man with fair skin and short brown hair.,front,brown,brown,brown,fair
019212.jpg,woman,front,brown,brown,brown,light
019213.jpg,A young woman with long black hair is looking at the camera.,front,brown,black,black,fair
019214.jpg,man smiling,front,brown,brown,brown,light
019215.jpg,Portrait of a woman with blonde hair and blue eyes.,front,blue,blonde,blonde,fair
019216.jpg,person with beard,front,brown,brown,brown,fair
019217.jpg,"Portrait of a woman with long, wavy brown and blonde hair.",front,brown,brown and blonde,brown,fair
019218.jpg,A young Black man wearing a gray hoodie.,front,brown,black,black,brown
019219.jpg,smiling woman,front,brown,brown,brown,light
019220.jpg,Young man with short brown hair.,front,brown,brown,brown,fair
019221.jpg,woman holding a gold medal,front,green,brown,brown,fair
019222.jpg,"A young woman with long, wavy brown hair and a smile.",front,brown,brown,brown,fair
019223.jpg,Woman with blonde hair smiling,front,blue,blonde,blonde,fair
019224.jpg,Portrait of a young woman with blonde hair.,front,blue,blonde,blonde,fair
019225.jpg,Close-up portrait of an elderly woman with gray hair and a neutral expression.,front,gray,gray,gray,fair
019226.jpg,A man with a smile.,front,blue,brown,brown,light
019227.jpg,woman with blonde hair,front,brown,blonde,brown,fair
019228.jpg,Close-up portrait of a woman with dark hair and a serious expression.,front,brown,dark brown,dark brown,olive
019229.jpg,Close-up portrait of a man with dark hair and a serious expression.,front,brown,dark brown,dark brown,fair
019230.jpg,A woman applying lipstick.,front,brown,black,dark brown,brown
019231.jpg,Smiling man with dark hair.,front,brown,dark brown,dark brown,fair
019232.jpg,Portrait of a woman with blonde hair smiling.,front,brown,blonde,brown,fair
019233.jpg,Portrait of a woman,front,brown,brown,brown,light
019234.jpg,A young woman smiling.,front,blue,blonde,blonde,fair
019235.jpg,Young man with dark hair looking at the camera.,front,brown,black,black,fair
019236.jpg,"Man with dark hair and a light skin tone, wearing a light blue shirt.",front,brown,dark brown,dark brown,light
019237.jpg,Close-up portrait of a man with dark eyes and dark hair.,front,dark,dark,dark,fair
019238.jpg,Portrait of a woman with dark hair.,front,brown,dark brown,dark brown,fair
019239.jpg,A man with dark hair and a beard.,front,brown,dark brown,dark brown,fair
019240.jpg,"Portrait of a young Black woman with long, dark hair.",front,brown,black,dark brown,brown
019241.jpg,Close-up portrait of a woman with brown hair and skin.,front,brown,brown,brown,light brown
019242.jpg,woman,front,brown,brown,brown,fair
019243.jpg,A young woman with long dark hair.,front,brown,dark brown,dark brown,fair
019244.jpg,Portrait of a woman with dark brown eyes and curly dark brown hair.,front,dark brown,dark brown,dark brown,dark brown
019245.jpg,Portrait of a young woman with dark hair and a smile.,front,brown,dark brown,dark brown,olive
019246.jpg,Man wearing sunglasses speaking into a microphone.,front,brown,black,brown,brown
019247.jpg,woman with blonde hair smiling,front,blue,blonde,blonde,fair
019248.jpg,"Portrait of a young woman with dark, curly hair.",front,dark brown,dark brown,dark brown,dark brown
019249.jpg,A young man wearing swimming goggles and a swim cap.,front,blue,blonde,blonde,fair
019250.jpg,Close-up portrait of a person with dark skin and dark hair.,front,brown,black,dark brown,dark brown
019251.jpg,Man wearing a grey cap,front,brown,black,black,brown
019252.jpg,A woman with red hair looking to the side.,side,brown,red,brown,fair
019253.jpg,Man with a shaved head and beard,front,dark,black,dark,fair
019254.jpg,Portrait of a woman with dark hair and makeup.,front,brown,dark brown,dark brown,fair
019255.jpg,A young woman with a smile.,front,blue,brown,brown,fair
019256.jpg,Portrait of a woman with blonde hair and makeup.,front,brown,blonde,brown,fair
019257.jpg,"A man with a serious expression, wearing a suit.",front,brown,gray,gray,fair
019258.jpg,Portrait of a woman with dark hair and makeup.,front,brown,dark brown,dark brown,fair
