file_name,caption,facing_direction,eye_color,hair_color,eyebrow_color,skin_tone
002643.jpg,Close-up portrait of a woman with dark hair and a neutral expression.,front,brown,black,dark brown,medium
007187.jpg,Portrait of a woman with blonde hair and blue eyes.,front,blue,blonde,blonde,fair
016663.jpg,Man wearing glasses smiling,front,brown,gray,gray,dark
021940.jpg,A woman with a neutral expression.,front,brown,brown,brown,fair
016929.jpg,A man with a beard wearing a dark suit.,front,brown,gray,gray,dark
003834.jpg,"A young woman with dark eyes and dark hair, wearing a black jacket.",front,dark brown,black,dark brown,medium
006033.jpg,Portrait of a young woman with blonde hair.,front,blue,blonde,blonde,fair
001492.jpg,woman smiling,front,brown,dark brown,dark brown,medium
007591.jpg,Portrait of a woman with blonde hair and blue eyes.,front,blue,blonde,blonde,fair
020107.jpg,"A man with dark eyes and dark hair, wearing a dark jacket, looking at the camera.",front,dark brown,dark brown,dark brown,medium
015561.jpg,Close-up portrait of a woman with pale skin and blonde hair.,front,blue,blonde,blonde,fair
012184.jpg,Person with short hair and a serious expression.,front,brown,dark brown,dark brown,fair
002370.jpg,Close-up portrait of a man with dark hair and a white shirt.,front,dark,dark brown,dark brown,dark
020236.jpg,A woman with light brown hair and a neutral expression.,front,brown,light brown,brown,fair
006008.jpg,"A man with dark eyes and hair, wearing a light-colored shirt.",front,dark brown,black,black,medium
002469.jpg,A woman with dark hair and dark eyes.,front,dark brown,dark brown,dark brown,medium
007989.jpg,woman smiling,front,brown,brown,brown,light
002390.jpg,Close-up portrait of a woman with dark hair and a smile.,front,brown,dark brown,dark brown,medium
000550.jpg,Portrait of a woman with dark hair and a neutral expression.,front,brown,dark brown,dark brown,medium
013519.jpg,Man with dark hair and beard,front,dark,dark,dark,dark
014420.jpg,Portrait of a woman with dark hair and light skin.,front,green,black,black,light
005683.jpg,A woman with fair skin and blonde hair is looking directly at the camera.,front,blue,blonde,blonde,fair
009264.jpg,Woman with dark hair and captivating eyes.,front,dark brown,dark brown,dark brown,medium
012365.jpg,A young man with a beard smiling.,front,brown,dark brown,dark brown,light
007066.jpg,smiling woman with dark hair and earrings,front,dark,dark,dark,fair
012581.jpg,Portrait of a woman with blonde hair.,front,brown,blonde,brown,fair
010496.jpg,A man with a dark complexion wearing a red baseball cap.,front,dark brown,black,black,dark
017131.jpg,Man wearing glasses.,front,brown,black,black,medium
020222.jpg,Close-up portrait of a man with a dark beard and intense gaze.,front,dark brown,dark brown,dark brown,dark
006961.jpg,A smiling elderly Asian man wearing a white shirt and a dark tie.,front,brown,gray,gray,fair
014322.jpg,"A man with dark eyes and hair, wearing a light-colored shirt and tie, smiling.",front,dark brown,black,dark brown,medium
018423.jpg,A young woman with dark hair and red lipstick.,front,brown,dark brown,dark brown,fair
006195.jpg,Woman with dark hair and neutral expression.,front,dark,dark brown,dark brown,medium
010150.jpg,Portrait of a woman smiling.,front,brown,black,black,dark
006043.jpg,man with glasses,front,brown,brown,brown,light
000287.jpg,woman with blonde wavy hair,front,blue,blonde,blonde,fair
006280.jpg,woman with blonde hair,front,blue,blonde,blonde,fair
014656.jpg,Man with dark eyes and dark hair.,front,dark brown,dark brown,dark brown,medium
018051.jpg,A woman with blonde hair and a smile.,front,blue,blonde,blonde,fair
011069.jpg,Close-up portrait of a man with dark hair and a beard.,front,dark,dark brown,dark brown,medium
017684.jpg,Close-up portrait of a man with gray hair and a white shirt.,front,gray,gray,gray,fair
020054.jpg,A young woman with blonde hair looking directly at the camera.,front,blue,blonde,blonde,fair
008488.jpg,man,front,brown,dark brown,dark brown,light
018355.jpg,Portrait of a woman,front,brown,brown,brown,light
006111.jpg,Portrait of an elderly woman with gray hair and glasses.,front,gray,gray,gray,fair
015051.jpg,Man with dark hair and sunglasses,front,dark brown,black,black,dark
020994.jpg,Portrait of a woman,front,blue,blonde,blonde,fair
004553.jpg,"Man with dark eyes and hair, neutral expression.",front,dark brown,dark brown,dark brown,medium
017939.jpg,Close-up portrait of a young man with dark hair and light skin.,front,brown,dark brown,dark brown,light
013998.jpg,young woman with light skin and dark eyes,front,dark brown,black,dark brown,light
002250.jpg,A young woman with blonde hair and a smile.,front,blue,blonde,blonde,fair
004775.jpg,"Close-up portrait of a Black woman with short, dark hair and a neutral expression.",front,dark brown,dark brown,dark brown,dark
007043.jpg,"Close-up portrait of a man with dark eyes and eyebrows, wearing a dark jacket.",front,dark brown,dark brown,dark brown,medium
017518.jpg,"Portrait of a woman with long, wavy brown hair and light skin.",front,blue,brown,brown,light
009204.jpg,Close-up portrait of a young man with dark eyes and dark hair.,front,dark brown,dark brown,dark brown,medium
002985.jpg,"Close-up portrait of a young woman with dark eyes and eyebrows, wearing a blue shirt.",front,dark brown,black,dark brown,dark
004877.jpg,"Woman with dark eyes and eyebrows, wearing a white shirt.",front,dark brown,dark brown,dark brown,medium
019244.jpg,Portrait of a woman with dark brown eyes and curly dark brown hair.,front,dark brown,dark brown,dark brown,dark
000765.jpg,woman with dark hair,front,dark brown,dark brown,dark brown,fair
012863.jpg,"A woman with long, wavy brown hair looking directly at the camera.",front,brown,brown,brown,fair
006787.jpg,"Close-up portrait of a woman with long, wavy brown hair.",front,brown,brown,brown,fair
021362.jpg,man speaking into a microphone,front,brown,black,black,fair
011491.jpg,man,front,brown,brown,brown,light
016809.jpg,Portrait of a young woman with light skin and short brown hair.,front,brown,brown,brown,light
020002.jpg,Close-up portrait of an elderly man with gray hair and a serious expression.,front,gray,gray,gray,fair
019691.jpg,A young woman with blonde hair and light skin.,front,blue,blonde,blonde,light
000933.jpg,Close-up portrait of a man's face.,front,brown,brown,brown,dark
000044.jpg,"A young woman with dark curly hair and a neutral expression, surrounded by pink flowers.",front,dark brown,dark brown,dark brown,dark
015968.jpg,Woman with blonde hair and light skin.,front,blue,blonde,blonde,light
009894.jpg,Close-up portrait of a woman with dark eyes and brown hair.,front,brown,brown,brown,dark
012501.jpg,Man with dark eyes and dark hair wearing a black suit.,front,dark brown,dark brown,dark brown,fair
003726.jpg,"A young Black man with a serious expression, wearing a light blue shirt.",front,brown,black,brown,dark
003696.jpg,Man with gray hair and beard wearing a suit jacket.,front,gray,gray,gray,fair
000551.jpg,Portrait of a woman with dark hair and light skin.,front,brown,dark brown,dark brown,light
011454.jpg,Woman with dark hair and green eyes.,front,green,dark brown,dark brown,fair
020929.jpg,woman smiling,front,brown,brown,brown,light
015149.jpg,A man with dark skin and short dark hair is smiling.,front,dark brown,dark brown,dark brown,dark
015625.jpg,Portrait of a woman with dark hair and light skin.,front,green,dark brown,dark brown,light
011772.jpg,Man wearing glasses,front,brown,black,black,light
007507.jpg,Close-up portrait of a young man with short brown hair and light skin.,front,blue,brown,brown,light
014847.jpg,Close-up portrait of a woman with dark eyes and styled hair.,front,dark brown,dark brown,dark brown,medium
005481.jpg,woman,front,brown,brown,brown,dark
008101.jpg,A young man wearing red headphones.,front,brown,black,black,light
016146.jpg,Portrait of a woman with blonde hair and light skin.,front,blue,blonde,blonde,light
005179.jpg,Close-up portrait of a woman with dark hair and makeup.,side,brown,dark brown,dark brown,medium
021336.jpg,Close-up portrait of a woman with fair skin and blonde hair.,front,blue,blonde,blonde,fair
013623.jpg,Portrait of a woman with dark brown hair.,front,brown,dark brown,dark brown,dark
009958.jpg,Close-up portrait of a woman with dark hair and earrings.,front,brown,black,dark brown,medium
020921.jpg,Woman singing,front,brown,black,dark brown,dark
013691.jpg,Portrait of a woman with dark brown curly hair and earrings.,front,brown,dark brown,brown,dark
005206.jpg,Portrait of a young woman with dark hair and brown eyes.,front,brown,dark brown,dark brown,medium
013343.jpg,Portrait of a woman with blonde hair.,front,blue,blonde,blonde,fair
013146.jpg,woman smiling,front,brown,black,dark brown,light
000183.jpg,Close-up portrait of a woman with brown hair and earrings.,front,brown,brown,brown,light
013159.jpg,Man wearing sunglasses,front,brown,dark brown,dark brown,medium
018629.jpg,Portrait of a young woman with long blonde hair.,front,blue,blonde,blonde,fair
000322.jpg,Woman with long blonde hair and earrings.,front,blue,blonde,blonde,fair
015644.jpg,"A young woman with long, dark hair is looking directly at the camera.",front,brown,dark brown,dark brown,medium
017597.jpg,Close-up portrait of a man with a beard.,front,brown,black,brown,dark
006663.jpg,Close-up portrait of a man with dark skin and short hair.,front,brown,black,dark brown,dark
009518.jpg,smiling woman,front,blue,blonde,brown,fair
010946.jpg,Woman with blonde hair,front,blue,blonde,dark brown,fair
020778.jpg,A person with makeup on half of their face.,front,brown,black,black,dark
005496.jpg,Close-up of a man's face with a beard.,front,brown,black,brown,dark
012360.jpg,Close-up portrait of a young woman with light skin and brown hair.,front,blue,brown,brown,light
006293.jpg,woman with dark hair,front,brown,dark brown,dark brown,medium
016200.jpg,Portrait of a young woman,front,brown,black,black,fair
008106.jpg,Smiling woman with blonde hair.,front,blue,blonde,blonde,fair
002329.jpg,"A woman with dark hair and a pink lip, looking thoughtful.",front,dark brown,black,dark brown,medium
011956.jpg,Woman with dark hair and brown eyes.,front,brown,dark brown,dark brown,medium
013015.jpg,Close-up portrait of a man with dark eyes and short dark hair.,front,dark brown,dark brown,dark brown,medium
019900.jpg,Portrait of a woman with dark hair and makeup.,front,dark brown,dark brown,dark brown,medium
007576.jpg,Man with short dark hair and a neutral expression.,front,brown,dark brown,dark brown,medium
001645.jpg,young woman with dark hair and dark eyes,front,dark brown,dark brown,dark brown,fair
005390.jpg,A smiling Black man wearing a red baseball cap.,front,brown,black,brown,dark
004917.jpg,Man with dark eyes and short hair.,front,dark,black,black,dark
008965.jpg,"Woman with dark brown hair and dark brown eyes, looking slightly upwards with a slight frown.",side,dark brown,dark brown,dark brown,dark
020013.jpg,A young Black woman with dark hair and earrings.,front,dark brown,black,dark brown,dark
009054.jpg,"Close-up portrait of a Black man with dark eyes and hair, wearing a patterned jacket.",front,dark brown,black,dark brown,dark
019111.jpg,A man with brown hair and a neutral expression.,front,brown,brown,brown,fair
007101.jpg,close-up portrait of a young man,front,brown,dark brown,dark brown,light
008262.jpg,woman smiling,front,brown,black,dark brown,medium
021670.jpg,Man with dark hair and brown eyes.,front,brown,dark brown,dark brown,medium
003677.jpg,Man with a beard,front,brown,black,brown,dark
020536.jpg,Close-up portrait of a man with dark hair and a serious expression.,front,brown,dark brown,dark brown,fair
017993.jpg,close-up portrait of a woman,front,brown,brown,brown,fair
018299.jpg,A woman with light brown hair and light skin is smiling.,front,blue,light brown,brown,light
009759.jpg,Woman with blonde hair and blue eyes.,front,blue,blonde,blonde,fair
011378.jpg,Portrait of a young woman with dark hair and light skin.,front,green,dark brown,dark brown,light
017768.jpg,Close-up portrait of a young woman with dark hair and closed eyes.,front,dark brown,dark brown,dark brown,medium
000762.jpg,Portrait of a woman with blonde hair and fair skin.,front,blue,blonde,blonde,fair
004835.jpg,Portrait of a woman with dark hair and a smile.,front,dark brown,black,dark brown,medium
013896.jpg,Close-up portrait of a young man with dark hair and a neutral expression.,front,dark brown,dark brown,dark brown,fair
009429.jpg,Portrait of a young woman smiling.,front,brown,brown,brown,fair
012574.jpg,"A woman with long, wavy red hair looking directly at the viewer.",front,brown,red,brown,fair
008688.jpg,"A man with light skin, blonde hair, and blue eyes.",front,blue,blonde,blonde,light
009713.jpg,Close-up of a woman's face with dark hair and light skin.,front,blue,dark brown,dark brown,light
015202.jpg,A woman with a smile.,front,green,brown,brown,fair
008957.jpg,Portrait of a beautiful woman with dark hair.,front,dark brown,black,dark brown,dark
010977.jpg,man with a beard,front,brown,brown,brown,medium
007832.jpg,"Close-up portrait of a young man with short, dark hair and a slight smile.",front,brown,dark brown,dark brown,medium
